,logFC,AveExpr,t,P.Value,adj.P.Val,B,-log(adj.P.Val),is_deg,is_significant,score1,is_membrane,is_surface,score2
SMURF2,3.597525736955098,6.317479434151248,5.0899280062368915,4.209970559736899e-07,6.565707594873889e-05,6.0915967325904825,9.631065180103008,True,True,2,False,False,2
PDCD1LG2,5.364001466012307,0.7878057853396568,5.083929440818582,4.342039127967494e-07,6.712792491837745e-05,6.043431214289198,9.608910431881558,True,True,2,True,True,3
TMEM158,5.120784716268629,1.7361934303118753,5.079407499854452,4.4442340082019143e-07,6.811554864812228e-05,6.032453274931698,9.594305050045925,True,True,2,False,False,2
MYL6B,3.6757442884886764,5.783118534058325,5.077281339261401,4.493084121493798e-07,6.827567743251131e-05,6.0319723892918615,9.591956968537122,True,True,2,False,True,3
TVP23C-CDRT4,4.284225900021148,1.6487421446197001,5.075347459404063,4.5379665676557203e-07,6.837331153080597e-05,5.998368486259421,9.590527991774847,True,True,2,False,False,2
WNT5A,6.672524618481015,3.0043026285798273,5.07097005224509,4.6411648786358447e-07,6.934056334224091e-05,6.001387533444883,9.576480493393111,True,True,2,False,True,3
SGIP1,5.962308976573488,1.4421154230980002,5.0684208141655755,4.702304279507741e-07,6.966855648780677e-05,5.985215044350527,9.571761468416257,True,True,2,False,False,2
ANGPT1,5.394960585345768,2.167335109532015,5.056882107653761,4.988907343736294e-07,7.330395344155997e-05,5.931533161160619,9.520896015443439,True,True,2,False,True,3
LRRC24,4.580678368431729,-0.2829350703182688,5.034238586470815,5.601152324056672e-07,8.096169688569395e-05,5.729153451408998,9.42153439308827,True,True,2,True,True,3
DNAJC25,3.4154266253271808,3.806939715685066,5.030845965548655,5.69891571165965e-07,8.171050196580397e-05,5.806301574893158,9.412328021326168,True,True,2,False,False,2
ARSJ,5.420204816273018,2.645092290900315,4.9991413569470735,6.695795392310665e-07,9.523563702391305e-05,5.661923372346502,9.259156347727643,True,True,2,False,False,2
CSDC2,5.255384150139115,0.42799726646064823,4.984263164755688,7.219723328489124e-07,0.000101728793725477,5.568660777187558,9.193200170837521,True,True,2,False,False,2
FSCN3,5.634614024262632,-0.8551858810185413,4.982979088169945,7.26675111262477e-07,0.000101728793725477,5.526854656438205,9.193200170837521,True,True,2,False,False,2
INSC,4.793961543453786,-0.30341281299299033,4.970577518804201,7.736418275872311e-07,0.00010649104970730592,5.452984219205432,9.147449616653365,True,True,2,False,False,2
NALF1,4.8496914281012105,1.73772449507641,4.969295115495755,7.786622679537527e-07,0.00010649104970730592,5.514457982840992,9.147449616653365,True,True,2,False,False,2
RPL17-C18orf32,4.838794866486776,4.227140261650375,4.958169192954326,8.235579630803473e-07,0.00011177127500462211,5.470621390017499,9.099055962236076,True,True,2,False,False,2
MRGPRF,5.973033513683294,0.02602362646936824,4.941499877115325,8.955260428589049e-07,0.00012061785996960963,5.378594669259139,9.022883192018822,True,True,2,False,True,3
TMTC1,5.130378896946428,3.8266626032975752,4.9363985572267985,9.187367903723791e-07,0.00012281369470699643,5.3695415941425875,9.004842028053892,True,True,2,False,False,2
ADAMTS5,6.1263403343147,1.0253274984540346,4.933740532784,9.31059422948952e-07,0.00012353213045230907,5.354974747702622,8.999009270127702,True,True,2,False,False,2
PRRX2,5.677942812177602,-0.0774115279434786,4.926260373753987,9.66598722168738e-07,0.00012729747171435552,5.300754832746477,8.96898391344374,True,True,2,False,False,2
KCP,3.990028903617699,2.0908953016156513,4.923880276046861,9.7817861729511e-07,0.00012787527674183646,5.2986674564422165,8.96445516953579,True,True,2,False,False,2
EMILIN1,5.611173765533703,2.5190582252192493,4.87984004082332,1.2181957120148758e-06,0.00015693392857992397,5.109706358889627,8.759685678263287,True,True,2,False,True,3
TRIM6-TRIM34,5.475420359718527,-1.5966990588711591,4.872828647835933,1.261301533235205e-06,0.00016017628542420507,4.968016946213812,8.739235565347588,True,True,2,False,False,2
FAM166A,5.255829757397906,-0.2321583971367802,4.86807436256812,1.291362669249064e-06,0.0001628307581317667,5.0195240129918,8.72279919022793,True,True,2,False,False,2
NDUFC2-KCTD14,5.596796857971564,0.8463811463234913,4.854844331734282,1.3786920741878068e-06,0.0001726180731477818,4.990038821178173,8.664429073627707,True,True,2,False,False,2
ARL17A,5.537681386106714,-1.865839586117236,4.850168722146821,1.4108940771546762e-06,0.0001754145859981328,4.850190926537613,8.648358322999442,True,True,2,False,False,2
H2AC20,4.819189052886721,1.344410947845019,4.846243068457999,1.4384891662097175e-06,0.0001776034644864067,4.948153771638309,8.635957220353188,True,True,2,False,False,2
CDK15,5.217264209744189,-0.27139234374992693,4.838409158141659,1.4951185269866343e-06,0.00018332215373307152,4.884279379021873,8.604265549902992,True,True,2,False,False,2
LRRN3,5.046344004980258,1.7599124424431853,4.799829838574525,1.8067836975988771e-06,0.00021852249904496894,4.744856418667169,8.4286215782722,True,True,2,True,False,2
CALHM5,4.407196563029888,1.8957112597519912,4.776217801262373,2.0274322584245827e-06,0.00024355214947655848,4.636118825562391,8.320179472143776,True,True,2,False,False,2
PCDH18,6.471608675772325,1.6644179414093325,4.76550145788912,2.1359197946532206e-06,0.00025486253710831953,4.592219895581623,8.27478622831986,True,True,2,True,True,3
LAYN,4.76321074329236,2.502380808845875,4.744254508832202,2.3677531981079623e-06,0.0002806418940610764,4.498222587508709,8.178431099725849,True,True,2,True,True,3
