,logFC,AveExpr,t,P.Value,adj.P.Val,B,-log(adj.P.Val),is_deg,is_significant,score1,is_membrane,is_surface,score2
PCDHGB4,4.701110283797808,0.812132953065556,15.46677425561753,6.695419489778077e-34,8.893511462698838e-32,66.33746616083431,71.49740101409189,True,True,2,True,True,3
RAD54B,4.863282964929478,-0.7424969589234631,15.444899017745627,7.690084912491953e-34,1.0142788755356465e-31,65.61805800141448,71.36595999027584,True,True,2,False,False,2
TOP3B,4.839214717044551,-0.3254598492601379,15.406214633198932,9.825321563349638e-34,1.2868422906291984e-31,65.64532204677647,71.12794650201376,True,True,2,False,False,2
PSG5,9.959142277652692,-4.5338721213761,15.370740535415313,1.2302001115607406e-33,1.6000290200986882e-31,65.73397016453312,70.91011611617249,True,True,2,False,True,3
H1-3,8.281489624483363,-2.7523733733433344,15.23801111985803,2.8551804886893838e-33,3.662648998127635e-31,64.9149231583873,70.08195122721709,True,True,2,False,False,2
H2BC11,5.520475181005873,-0.03218199173556685,15.17439654954916,4.276506682998747e-33,5.411803626073211e-31,64.50587256874425,69.69155545807405,True,True,2,False,False,2
MEIOC,5.05613010836495,-0.010724610696326636,15.122071046869085,5.963548094987013e-33,7.446086151400784e-31,64.09451608787745,69.37244933727324,True,True,2,False,False,2
EME1,5.055609222162371,-0.06856101643119293,15.054156252954403,9.184878147142638e-33,1.139229025283672e-30,63.65685565601962,68.94720104981546,True,True,2,False,False,2
RGPD2,4.806394222473488,-0.36306635214693245,15.014125740624163,1.1849417742990994e-32,1.4600509533452522e-30,63.186554236093116,68.69908145515856,True,True,2,False,False,2
BDKRB1,6.715057493065385,0.028340688834977125,14.839267407466593,3.6097376039359645e-32,4.361727457039786e-30,62.476451806980705,67.60468460518612,True,True,2,False,False,2
LRRC17,5.773625688809262,2.3962232064893714,14.807024394898583,4.433829795444826e-32,5.323153733261932e-30,62.289036360545566,67.40548685510436,True,True,2,False,False,2
PWP2,4.666605829294206,0.5399296489352704,14.799454330260954,4.653182402465402e-32,5.5509205869920074e-30,62.12204145464137,67.3635890042881,True,True,2,False,False,2
RGS21,7.187397282028171,-5.551252701477644,14.758041750286665,6.060413223033302e-32,7.183891092037388e-30,58.62092054094672,67.10571161873074,True,True,2,False,False,2
GALNT5,9.334760547175922,-0.15958333356939733,14.685648992198542,9.620837702593945e-32,1.1191842815644845e-29,61.50980706178885,66.66236759690591,True,True,2,True,True,3
SLC5A2,6.859549443657927,-1.6691846316132763,14.568459368300871,2.034335331051944e-31,2.3232357570287717e-29,60.66994791853408,65.93200676001439,True,True,2,False,False,2
